asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,log_returns,hist_vol_10d,target_realized_vol_10d,close,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-11-28,0.05993,1.0862873805202,0.062509375,AAPL251219C00300000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,300.00000046464163,0.08276580945204444,0.1,0.001,0.8,-0.1,0.030886598398316215,1.1673275350221968,0.95,0.3818177416716989,0.08305006687443116,-0.020540691874431152
10101,2025-11-28,0.05993,1.12249695987087,0.12500875,AAPL251219C00310000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,310.00000048012873,0.11555563227503238,0.1,0.001,0.8,-0.1,0.09338597339831621,1.1673275350221968,0.95,0.3818177416716989,0.08777123280926116,0.03723751719073884
10101,2025-11-28,0.05993,1.15870653922155,0.12500875,AAPL251219C00320000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,320.0000004956187,0.14730433058961856,0.1,0.001,0.8,-0.1,0.09338597339831621,1.1673275350221968,0.95,0.3818177416716989,0.09218378126539804,0.03282496873460196
10101,2025-11-28,0.05993,1.19491611857222,0.12500875,AAPL251219C00330000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,330.0000005111057,0.1780759892563692,0.1,0.001,0.8,-0.1,0.09338597339831621,1.1673275350221968,0.95,0.3818177416716989,0.09598198780496484,0.029026762195035166
10101,2025-11-28,0.05993,1.2311256979229,0.12500875,AAPL251219C00340000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,340.0000005265956,0.2079289524060558,0.1,0.001,0.8,-0.1,0.09338597339831621,1.1673275350221968,0.95,0.3818177416716989,0.09525675119627179,0.02975199880372821
10101,2025-11-28,0.07911,1.0862873805202,0.062509375,AAPL251226C00300000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,300.00000046464163,0.08276580945204444,0.1,0.001,0.8,-0.1,0.030886598398316215,1.0781864803960899,0.95,0.354139688751059,0.07675994968602334,-0.014250574686023337
10101,2025-11-28,0.07911,1.12249695987087,0.062509375,AAPL251226C00310000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,310.00000048012873,0.11555563227503238,0.1,0.001,0.8,-0.1,0.030886598398316215,1.0781864803960899,0.95,0.354139688751059,0.08113899949962047,-0.018629624499620467
10101,2025-11-28,0.07911,1.15870653922155,0.12500875,AAPL251226C00320000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,320.0000004956187,0.14730433058961856,0.1,0.001,0.8,-0.1,0.09338597339831621,1.0781864803960899,0.95,0.354139688751059,0.08523146423905499,0.03977728576094501
10101,2025-11-28,0.07911,1.19491611857222,0.12500875,AAPL251226C00330000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,330.0000005111057,0.1780759892563692,0.1,0.001,0.8,-0.1,0.09338597339831621,1.0781864803960899,0.95,0.354139688751059,0.08865153372597379,0.036357216274026216
10101,2025-11-28,0.07911,1.2311256979229,0.12500875,AAPL251226C00340000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,340.0000005265956,0.2079289524060558,0.1,0.001,0.8,-0.1,0.09338597339831621,1.0781864803960899,0.95,0.354139688751059,0.08798166968335547,0.037027080316644534
10101,2025-11-28,0.09829,1.06818259084486,0.062509375,AAPL260102C00295000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,295.0000004568966,0.06595869113565997,0.1,0.001,0.8,-0.1,0.030886598398316215,,,,,
10101,2025-11-28,0.09829,1.0862873805202,0.062509375,AAPL260102C00300000,0,0.0,,,-0.010822114853519835,0.18378525723309327,0.17737208996058226,276.170013427734,300.00000046464163,0.08276580945204444,0.1,0.001,0.8,-0.1,0.030886598398316215,,,,,
10101,2025-11-26,0.00788,0.841720685972129,1.007817461,AAPL251128C00235000,46,43.0,,,0.0032828180974271166,0.18970690472446206,0.18667218997074234,279.174987792969,234.9873622313586,-0.1723070466472969,1.9968336403701363,0.09089082942613132,0.5719481105583539,-0.1,0.7063364011867319,2.0,-0.6132129815719743,2.0,0.16707024083271152,0.8407472201672884
10101,2025-11-26,0.00788,0.922310964416269,0.764162515,AAPL251128C00257500,23,20.0,,,0.0032828180974271166,0.18970690472446206,0.18667218997074234,279.174987792969,257.48615223223334,-0.08087284068766501,1.9968336403701363,0.09089082942613132,0.5719481105583539,-0.1,0.4626814551867319,2.0,-0.6132129815719743,2.0,0.16333450040201447,0.6008280145979855
10101,2025-11-26,0.00788,1.00290124286041,0.128426685,AAPL251128C00280000,1,1.0,,,0.0032828180974271166,0.18970690472446206,0.18667218997074234,279.174987792969,279.98494223310837,0.0028970423777947645,1.9968336403701363,0.09089082942613132,0.5719481105583539,-0.1,-0.17305437481326805,2.0,-0.6132129815719743,2.0,0.11797559658898304,0.010451088411016968
10101,2025-11-26,0.00788,1.08349152130455,0.328131719,AAPL251128C00302500,0,0.0,,,0.0032828180974271166,0.18970690472446206,0.18667218997074234,279.174987792969,302.4837322339831,0.08018871667944114,1.9968336403701363,0.09089082942613132,0.5719481105583539,-0.1,0.02665065918673193,2.0,-0.6132129815719743,2.0,0.09901291888893712,0.22911880011106286
